condition,entropy,totalFlux,maxFluxAbs,mass,avgRho,maxRho,rhoMaxId,activeCount,vortNorm_global,vortNorm_global_ema,step,t,param_dt,param_c_press,param_rng_seed,param_damping
damping=0.05,0.8047557945536549,6.966144419480268,0.4472639742774219,45.255505122391384,0.3232536080170813,13.737506937410918,1,128,0.0,0.0,200,24.00000000000002,0.12,0.1,42,0.05
damping=0.1,0.8022312814168396,6.877613285362548,0.4434346133766598,42.86228757299683,0.30615919694997734,13.131402959503008,1,128,0.0,0.0,200,24.00000000000002,0.12,0.1,42,0.1
damping=0.2,0.7978638206231266,6.700688756158554,0.4354110255428152,38.499715472951635,0.27499796766394025,11.977050224286582,1,128,0.0,0.0,200,24.00000000000002,0.12,0.1,42,0.2
damping=0.5,0.7907322350831726,6.167300403737394,0.4086099725923374,28.141593419741827,0.20101138156958448,8.94170303585825,1,110,0.0,0.0,200,24.00000000000002,0.12,0.1,42,0.5
