tick,num_nodes,num_edges,total_mass,mass_variance,kinetic_energy,potential_energy,total_energy,total_momentum_scalar,total_momentum_algebraic,vorticity_global
204,1930,3881,469.9225949062266,0.3169233585148501,5792934549.798877,9627.989091361058,5792944177.787968,21557.48770659641,0,0.7101550709897377
205,1947,3897,470.0100257952293,0.35947989928400287,7365605731.479391,10225.550291692323,7365615957.029683,24026.592673862313,0,0.5622256981508662
206,1967,3917,470.0819139384638,0.2697894955367409,5631994619.007466,9106.239052254336,5632003725.246518,20325.246561004853,0,0.332338964981138
207,1980,3930,470.1299124142165,0.34781002666221145,8499037216.900493,9536.19073542206,8499046753.0912285,27855.65299771586,0,1.0628328766225683
208,1985,3935,470.05213989173586,0.4356277291443276,5836668514.043906,10570.809198438832,5836679084.853105,19312.49001144467,0,0.07758578545371034
209,1979,3931,469.9680926663986,0.4077535623083173,8832072226.240997,10272.921337366408,8832082499.162334,25312.25595565961,0,0.6053620978866309
210,1996,3948,469.9997530689455,0.4713874778035942,5734644775.725724,11157.986845245456,5734655933.712569,20390.7558686504,0,0.29615262890049476
211,2012,3964,470.0747523139193,0.2924461490037442,11625552241.564598,9130.718822398949,11625561372.28342,26767.76100194876,0,1.9422543559016847
212,2035,3986,470.1475760917836,0.35549655653904566,32770507083.200077,10353.813889230902,32770517437.01397,20217.9021151544,0,1.3725139278808265
213,2047,3998,470.1992628580728,0.27962405788053946,12932093319.966446,9185.141103341217,12932102505.10755,31414.0068273945,0,3.8552757588046367
214,2056,4008,470.12297592950176,0.4231060861551912,27465562336.31897,10510.504522283072,27465572846.82349,20620.70511617995,0,0.7201994149646943
215,2067,4019,470.1911702402693,0.25776540552664984,6678906274.233642,8670.117109043322,6678914944.350751,27716.864598431424,0,0.74251129636036
216,2080,4032,470.24097795874866,0.5214234911283289,31841509520.46728,11610.114444017234,31841521130.58173,22560.320247369575,0,0.06773598964463125
217,2098,4049,470.2656157247324,0.37811879018172767,13980798968.97926,10240.077030921717,13980809209.05629,28521.28268619676,0,0.006508748087372779
218,2108,4059,470.26432536036464,0.2748429915952768,4775942777.553519,9118.851229192212,4775951896.404749,19089.202554605912,0,0.7266790657439857
219,2123,4073,470.3017538059932,0.3678688665725112,6195019539.594168,9740.253651359508,6195029279.847819,27841.515266468603,0,1.498896083643288
220,2136,4086,470.2977646793424,0.4084934671429552,5452748711.788954,10055.633699879632,5452758767.422653,23482.710451240637,0,0.040333091639852686
221,2119,4067,470.1099864584054,0.28107801678610045,6191454144.374457,8733.335740028673,6191462877.710197,28108.588727123293,0,0.02740435110571827
222,2125,4073,470.1551595955653,0.2521003189683937,6900415061.269128,8711.41591458233,6900423772.685042,23264.072030452407,0,0.025431981606378863
223,2125,4071,470.19947101337266,0.32473786855309117,7903757846.121603,9390.754592061705,7903767236.876195,28276.02113896781,0,0.0334054609596399
224,2135,4082,470.2018428752341,0.27721707197083134,5979764264.028542,8642.302098777935,5979772906.330641,24029.209082190115,0,0.07715582825263353
225,2141,4088,470.2389807228222,0.35594009703402607,6288837912.437716,9783.987044296968,6288847696.42476,28325.049013652228,0,0.0268477745511023
226,2146,4093,470.2275173926623,0.3598892123273081,7285897920.242768,9750.189133666308,7285907670.431902,23820.27993099237,0,0.5101898648985732
227,2143,4089,470.1792834955966,0.2426998505245067,64013757068.857506,8343.340167342727,64013765412.19767,28582.346112341915,0,0.11556124951926314
228,2151,4099,470.2036785877539,0.20898344891883489,5576978533.345839,7899.472018212042,5576986432.817857,22637.163335898094,0,0.0208295580079928
229,2159,4108,470.2554186257728,0.23292758469176947,8180802650.83118,8275.940663536458,8180810926.771843,27815.902718328,0,0.101704491173631
230,2165,4113,470.2090737966021,0.27525573946272036,39322064625.52666,8903.358281398385,39322073528.88494,23065.16242052704,0,0.12717136403504845
231,2151,4098,470.20940317376926,0.238617891722399,6290068336.471397,8481.385769589715,6290076817.857167,27916.292344130456,0,0.017540875595271118
232,2158,4105,470.2406735414651,0.3220297870399366,5722722762.002074,9106.767260582128,5722731868.769335,23333.78581056971,0,0.07653188136265214
233,2171,4120,470.2685858517163,0.29496966451982254,16729446456.092049,8817.76418693314,16729455273.856236,27342.977619889025,0,0.05528899932085653
234,2177,4126,470.2462314140578,0.25911156166239174,5738463181.71381,8737.492320380949,5738471919.20613,22895.392817934586,0,0.07377883959356865
235,2187,4137,470.23214858505463,0.48103285868163526,5931743021.217167,11600.600060719726,5931754621.817227,27061.743154959175,0,0.5356468740884125
236,2197,4147,470.2174193554722,0.39664961087796496,6152622124.752412,10605.96801926768,6152632730.720431,22346.5305000503,0,0.6969872150153612
237,2204,4155,470.240813539295,0.400592141977344,5908168414.173903,10599.175059578753,5908179013.348963,26168.176828871063,0,0.04161988184514168
238,2214,4164,470.2719372727896,0.3879356292251914,5308809895.251553,11038.572638380534,5308820933.824191,20613.30129990028,0,0.0011495076107667405
239,2224,4173,470.2037506778221,0.25353429671591987,7154735655.103923,8927.051823217958,7154744582.155746,28713.056691274494,0,0.49048182559179254
240,2236,4184,470.2566243327974,0.5016274856778196,5078631452.882299,11498.71609956567,5078642951.598399,19223.87260486136,0,0.6515747805233977
241,2240,4185,470.20829397191915,0.338969420934461,9652501981.449358,10142.707550001713,9652512124.156908,27782.600048343225,0,0.10832626077929548
242,2260,4206,470.2384551740811,0.2807236076024864,4454081629.800657,9533.784105541476,4454091163.584763,18798.54023436383,0,0.7625806945141888
243,2266,4213,470.220830666808,0.2205755313293834,6694117575.722058,8436.277689286773,6694126011.999747,27655.11436583898,0,0.04478125715460351
244,2275,4219,470.20099771458615,0.505219277006283,4565090333.037068,11643.013958713174,4565101976.051027,20838.10792389073,0,0.11209840623239038
245,2273,4218,470.151495042727,0.4063947800434161,8544110728.441477,10396.989475409902,8544121125.430952,29388.770346300505,0,0.4314065101021941
246,2279,4228,470.15219003468775,0.4078532938893384,30089902439.64461,10653.397028195006,30089913093.04164,21086.084191597885,0,0.2689292279695836
247,2277,4223,470.1967747566249,0.5628441564434533,7649051566.941967,12351.470656382868,7649063918.412623,29461.647931181356,0,1.3042195032361494
248,2276,4221,470.1644433375253,0.39536561453357366,8080383249.209979,10445.291715777465,8080393694.501695,23104.659076798445,0,1.473746748679807
249,2266,4211,470.1394741898143,0.4410580800833198,6120736498.010889,11587.389582105294,6120748085.400471,28144.96736149223,0,0.4457977386666953
250,2272,4218,470.1018215962002,0.41736037141884874,5949459694.77791,11086.010983706574,5949470780.788894,23223.643324889876,0,5.602060158841501
251,2263,4210,470.0393734454335,0.4686357188417021,8605327891.918213,11830.435770688073,8605339722.353983,30219.518653735817,0,0.37052257748033657
252,2265,4212,470.03228603034233,0.37242689991359,5741440021.48505,10581.93797185972,5741450603.423022,20870.5752356753,0,0.4927025790948186
253,2273,4220,470.02096407348927,0.3644777533237888,14121837712.701813,10931.8155479542,14121848644.51736,31817.242183898183,0,0.4153110141144369
254,2276,4224,470.06293070359936,0.2803342016848634,4858342186.13186,9522.366756822576,4858351708.498616,22810.629308902153,0,0.015364778307888127
255,2264,4213,469.8924854040253,0.4554466205846381,4656322749.573972,11189.8084873331,4656333939.382459,27789.3441688661,0,0.020112615989068144
256,2266,4213,469.9556399123626,0.4364197195574589,4713609544.878497,11027.11191801608,4713620571.990416,22205.607890723288,0,0.14698434610899644
257,2269,4217,469.9939786121105,0.3731135113387434,4197990459.170095,10477.538226395036,4198000936.7083216,27319.296935134604,0,0.2265426772246438
258,2268,4217,470.0590491146486,0.4323883757155996,4480074545.218899,10902.334345111292,4480085447.553244,21857.577328023144,0,0.12884056256568
259,2270,4221,470.1031300884068,0.3238878917521826,5282937017.547531,9400.967498171149,5282946418.515029,27725.890981446388,0,0.6846499277554245
260,2264,4216,470.0918611104102,0.41299448064884087,10053015323.698149,10606.916333067662,10053025930.61448,21643.9882381556,0,0.33851382560634236
261,2257,4208,470.1027929473135,0.5117586906151852,4577083381.77269,11756.083308528816,4577095137.855998,28055.868000117873,0,0.06533316630574096
262,2265,4215,470.1280874413296,0.3759320327595934,4688786106.000047,10078.67166483814,4688796184.671712,22191.398562216884,0,0.008658428782167457
263,2254,4204,470.1103743801886,0.4341076645759522,5148325457.921194,10869.083209866772,5148336327.004404,27705.885595594915,0,0.025017872022167133
264,2248,4196,470.12910221933737,0.5147620421572697,4296998624.854976,11495.089017929056,4297010119.943994,21955.514998626662,0,0.094804010554608
265,2246,4195,470.1401167796886,0.5085894199006228,4909545971.030451,11614.278851094712,4909557585.309302,28514.870567429625,0,0.16436125744234212
266,2245,4195,470.18354053646107,0.48033844952961646,4782996644.62477,11744.183542598634,4783008388.808312,22266.841951433213,0,0.062049862822980986
267,2246,4197,470.2087726623274,0.3657995805657306,5837640845.142212,10137.239094565386,5837650982.381307,28312.601234141985,0,0.09864036614782665
268,2247,4197,470.239635762499,0.38992055598530656,4194515855.4018073,10739.054236777472,4194526594.456044,21908.849436292447,0,0.4149467525262659
269,2238,4189,470.1707062275544,0.3306487928391117,4561099550.964823,9723.776583641762,4561109274.741406,28308.07648916878,0,0.012107575925437585
270,2236,4187,470.18353986404054,0.3689774587265698,3850415427.773548,9995.80780016562,3850425423.581349,19446.51480059055,0,1.5486943835928288
271,2236,4187,470.1547261887384,0.2736976792910993,7388043626.67646,9216.454769704034,7388052843.13123,32681.589167272883,0,1.8988870160980549
272,2230,4181,470.1531239907628,0.29259802115564293,4666959022.2334585,9295.996178232512,4666968318.229637,20170.759974149496,0,0.7070572690689932
273,2223,4173,469.9605577572994,0.24281235014863137,64478973529.1761,8702.87571089086,64478982232.05181,29213.359773220534,0,6.718692185519326
274,2229,4179,469.8832849178691,0.20920831370283116,29967304239.109547,8219.775361561879,29967312458.884907,22489.714736940972,0,2.964015772593335
275,2237,4185,469.9313851397365,0.21998722378316485,8490190545.781798,8305.549961178647,8490198851.331759,31143.711487273235,0,1.692635987612769
276,2242,4189,469.9658780523429,0.3225838466015617,35359746495.18932,9692.626529898002,35359756187.81586,22150.475044935745,0,0.1223437507365931
277,2244,4189,469.9262077009367,0.297536537574303,9146708733.824162,9387.409726192487,9146718121.233889,30777.02559556999,0,1.5967225538431018
278,2259,4205,469.8464307211494,0.2932106013531775,34374624222.10397,9531.299775559037,34374633753.40375,22673.786046242018,0,0.0029356661381693605
279,2259,4205,469.86875916251864,0.19786637095615672,9536655274.818462,8116.157590002927,9536663390.976051,30411.6777486102,0,0.7521980187943146
280,2269,4216,469.95493363364744,0.40400325651583785,34276932414.870625,10630.497960903404,34276943045.368584,21893.489673067448,0,0.16935847442482205
281,2285,4233,469.9865182060883,0.28054114953241516,6929824754.663642,9211.07107900173,6929833965.734721,31188.867658342708,0,0.5491134003824814
282,2296,4244,469.9973301636255,0.31255898146302313,5261298751.657086,9816.583587963149,5261308568.240674,19980.7037209014,0,1.559965996383142
283,2298,4245,470.0074765165607,0.3389408270126645,8166219690.626184,10262.877258085082,8166229953.503443,28790.37252642077,0,0.9322755839891192
284,2313,4260,470.0676784185422,0.32826834513939385,5525169007.079109,10444.783754421567,5525179451.862864,21619.294171688387,0,0.30742515481092475
285,2314,4262,470.0869908328707,0.3046016212070474,14033519657.939486,10045.639231524316,14033529703.578716,30520.10573815867,0,0.14506344716117617
286,2329,4276,470.0630658176373,0.2838545917680131,5681418032.835135,9816.412731316945,5681427849.247867,20777.490077075236,0,0.17417029561246228
287,2318,4266,469.93600973345934,0.34824805618442567,15140139321.494217,10385.029683663874,15140149706.5239,31522.643071054765,0,2.2394518127881584
288,2331,4279,469.9470883918403,0.2943245671934984,6228970659.699297,9498.903757491682,6228980158.603054,21948.031022231276,0,0.39518693290616
289,2327,4276,469.9644082234928,0.34045516476885596,5735460663.19518,10271.645884565003,5735470934.841064,26360.22282482546,0,0.3185003980705912
290,2337,4282,469.9836293649014,0.3525539171813791,6484613711.224783,10195.878407380533,6484623907.10319,21337.422533028388,0,0.09376154986879728
291,2346,4294,469.722058604753,0.29317255019097865,5767908531.338514,9563.384328791251,5767918094.722843,27002.13833219065,0,0.13380753662331346
292,2339,4287,469.67001319209135,0.3109427758398817,5741860891.46251,9950.393182470872,5741870841.855693,21023.756314906877,0,0.21210789329808968
293,2336,4286,469.59416716057007,0.25634271919366947,6489910607.859313,9006.99821558853,6489919614.857529,27224.82513653407,0,0.08076708454413618
294,2336,4287,469.6278617051645,0.30043423893500376,5826619435.286284,9776.435629289548,5826629211.721913,20824.72234869487,0,0.34339822385939817
295,2347,4297,469.70266955392714,0.3333037379325132,5871507801.350241,10115.724549750495,5871517917.07479,27115.20841853237,0,0.10392617392957856
296,2351,4300,469.7402009967641,0.2839316788623808,5129880139.776144,9468.032385378072,5129889607.80853,21129.95255736225,0,0.1466408737129951
297,2359,4310,469.7696836535935,0.31848168110021285,5604170516.055296,9774.664024862876,5604180290.719321,26806.01704303579,0,0.13283278261995915
298,2370,4321,469.84747362453606,0.32792181792897074,5361701090.163094,9650.894089865084,5361710741.057183,21158.414344209577,0,0.30257402738671213
299,2370,4320,469.93497436961934,0.43080777195059017,5454727490.909984,11121.30267064974,5454738612.212654,27982.42816482811,0,0.571392143964655
300,2350,4298,469.9132618256363,0.4173271555974133,4947822485.470772,11081.15641402642,4947833566.627186,20853.713164921883,0,0.09799330143776608
301,2351,4299,469.8852905850438,0.34332524960354166,6571437881.195527,10221.65122664628,6571448102.846754,27064.46104139429,0,0.44033543512730466
302,2354,4302,469.8987632478876,0.3887724309601712,5292704594.879749,10918.727921465754,5292715513.607671,20839.36387811933,0,0.26203939061955794
303,2358,4307,469.907027205365,0.3755900520289914,5562574847.286638,10862.879855944017,5562585710.166494,27623.493971328673,0,0.04754763140763616
304,2361,4309,469.88905938923466,0.27949591567023635,4645926250.117415,9470.672559785133,4645935720.789975,20834.85865239148,0,0.05923048570636661
305,2352,4301,469.9223446265824,0.31849147207154493,5830679626.236063,10270.324423728707,5830689896.560487,26379.02905185349,0,0.02603980881963745
306,2357,4305,469.880107983868,0.3304926279045961,4175856434.581675,10508.444245250388,4175866943.025921,21543.85226143182,0,0.14658351251997892
307,2354,4300,469.8756797152769,0.2992854563126605,6902054282.573854,9899.987438089523,6902064182.561293,29922.21793438762,0,0.015116170624417133
308,2368,4313,469.91730457239527,0.2332568058067886,3969323640.540442,8837.890191154938,3969332478.430633,19546.73421933017,0,0.05781162473467152
309,2356,4306,469.957161365337,0.4009396638443443,6727851388.8269825,10990.745027958028,6727862379.57201,27327.204722353537,0,0.311105710247661
310,2360,4309,470.00860223943096,0.33615379640659043,4342165361.223554,10342.62579240642,4342175703.849346,19768.283888547063,0,0.05170217870036942
311,2354,4302,469.9721248354006,0.2807528522659848,5470354742.716029,9722.967650713224,5470364465.68368,27714.914790503757,0,0.2727680167375228
312,2364,4309,469.9461833601569,0.4709347586756095,3820259995.512395,11588.48953819436,3820271584.001933,19274.438255823432,0,2.042630905321599
313,2378,4323,469.9853777971884,0.4590233565374597,5708269110.016338,11594.85055927012,5708280704.866898,28456.82088848087,0,1.0366161879810387
314,2377,4321,470.02332160017386,0.33605270759957695,3564625953.1560473,10106.256784978124,3564636059.4128323,19621.207198135213,0,0.6336587092018131
315,2380,4326,470.05903204716566,0.4037151243877957,6442319402.873783,11028.244635807438,6442330431.118419,27953.08408523057,0,0.10086091476596824
316,2377,4321,469.9663630315239,0.469535243823585,5799828881.862717,11783.44925094582,5799840665.311968,21303.160330948012,0,0.5744694151925331
317,2383,4329,470.0051865771549,0.4301920909256427,7358775277.266945,11828.774051898474,7358787106.040997,29830.39817466525,0,2.1465415451837706
318,2376,4324,469.9209443076168,0.3132348884916087,4977559214.978123,10260.073437935496,4977569475.05156,20991.661654762436,0,0.633087837324313
319,2366,4313,469.94626955526707,0.30203060342777954,6524905235.897266,9954.389989479105,6524915190.287256,29819.330404612836,0,0.3809984864791828
320,2369,4314,469.97301525935944,0.4073053653495266,4745073959.276191,11174.668690928076,4745085133.944881,20982.60822308902,0,1.277222077282624
321,2379,4325,470.0264964454639,0.39101519883390046,8590877707.959997,11153.11186908726,8590888861.071867,28948.312864470037,0,0.03968455888972025
322,2386,4335,470.07110749734375,0.4000396364360071,4918704455.957515,11312.175093380232,4918715768.132608,22030.89492114196,0,0.019001672987756124
323,2407,4357,470.1132002765995,0.327796621401173,8928417517.563992,10391.358858806803,8928427908.92285,29740.009141483904,0,0.02725428277245253
324,2408,4356,470.07538168552026,0.2595785155032561,4017907578.607116,9181.322183889395,4017916759.9293,19423.655461453316,0,0.018776909225907468
325,2413,4363,470.1050877203756,0.22159534238421755,4270836661.8420434,8590.308082213227,4270845252.1501255,26196.206324136117,0,0.26324729511146094
326,2418,4368,470.1152555979928,0.29776735426914963,3692410326.264265,9330.29592105905,3692419656.560186,19132.710712027147,0,0.19883191194421188
327,2409,4358,470.1246285136157,0.2899436539219431,4558101154.212211,9190.560283067363,4558110344.772493,26742.088117168067,0,0.5854985376907771
328,2407,4354,470.08313696741914,0.32968093331672726,4547578348.40606,9684.727538776406,4547588033.133599,19243.567207685675,0,0.2199592652098215
329,2400,4346,470.0245252416055,0.30869747667933284,5556130392.170485,9556.160356310544,5556139948.330841,26737.0711402485,0,0.3120398222107924
330,2395,4342,469.96945117739807,0.24581161450612915,4744102301.590481,8957.743661595661,4744111259.334143,19721.75983267905,0,0.15414298047659353
331,2388,4337,469.9440280626099,0.24859124047985892,5463556517.530002,8995.672397721166,5463565513.202399,26524.417922286633,0,0.4588049674321721
332,2383,4333,469.8708320282099,0.24832474511538188,4383552284.914845,8996.56035885538,4383561281.475204,19744.26228813783,0,0.10583162698468725
333,2373,4323,469.7958417027031,0.2277303813917883,4230817842.644329,8618.474994281123,4230826461.1193233,26757.94742403237,0,0.0119392342369127
334,2376,4325,469.75484285458975,0.19925873727045523,4507643992.732595,8181.237739519426,4507652173.970335,19769.65731224692,0,0.29303263601456203
335,2374,4323,469.8216291007238,0.17222263087683717,4572400098.154171,7576.6414810470205,4572407674.795652,27196.489188697546,0,0.3430710928367908
336,2370,4320,469.7936855190284,0.29574341063191933,4017805367.459522,9208.47158956214,4017814575.9311113,19903.83640540193,0,0.1833074675045548
337,2369,4318,469.8112083396644,0.3179937663993409,4129712442.2230816,9594.261824469277,4129722036.484906,27136.479667332023,0,0.4121191953484117
338,2366,4315,469.87831917083184,0.25706349381530097,4094483273.5177145,8706.587299608298,4094491980.1050143,20328.198211183048,0,0.08429680817667877
339,2370,4318,469.8470603428684,0.25444939611631706,62743231961.80174,8679.678968703463,62743240641.48071,26772.884325456336,0,0.05457127786776576
340,2358,4307,469.8312579036483,0.29559421167749544,3846963582.494693,9406.749128018117,3846972989.2438207,19200.707009940365,0,0.18074800853714929
341,2344,4289,469.8936115669754,0.2742672816049121,4668818317.079676,9347.59026756815,4668827664.669943,28721.69259458138,0,0.0045644700145655685
342,2338,4281,469.91189861872266,0.24318637661594092,4968948434.238363,8901.193382874122,4968957335.4317465,19929.718577720552,0,0.03902104485340296
343,2325,4270,469.80103052338023,0.30020664313396245,77100013787.64561,9860.288250506754,77100023647.93387,27871.18853024727,0,0.2378734277334591
344,2325,4272,469.8293663711928,0.27194351622429613,5363562660.786722,9158.257053134486,5363571819.043776,20897.173956932977,0,0.013147943116564365
345,2325,4272,469.9047886634541,0.2399461636072177,5123056435.064606,8962.174130475756,5123065397.238736,27297.85916774539,0,0.043614678070967354
346,2332,4282,469.90263961812127,0.2933439887249695,4866532631.297727,9541.721496141152,4866542173.019223,19828.221425859392,0,0.10238191160429629
347,2347,4298,469.9502963971624,0.3101948877406532,5819815623.6932,9517.876757116626,5819825141.569957,28265.800372995265,0,0.17072024114864306
348,2358,4308,469.97920025307127,0.24324585424060216,4209445568.453026,8683.379013841854,4209454251.8320394,19244.577317515366,0,0.03380593682365319
349,2357,4304,470.01373195048586,0.3532019433362791,6439710951.797449,10252.777653539531,6439721204.575103,29018.576033880625,0,1.3205462505057304
350,2360,4309,469.9472466168865,0.30265334670690325,4864134169.631626,9559.237781826252,4864143728.869408,20587.719615618153,0,0.12165955138347806
351,2369,4318,470.0090629829445,0.2381965541241304,5558677381.846333,8885.953402363208,5558686267.799735,28688.37804205699,0,0.1397670597477791
352,2372,4318,469.9816631853058,0.23670136023576024,5166333772.983261,9021.55070076476,5166342794.533962,19860.34699103763,0,0.041816508450006874
353,2386,4334,470.026650497037,0.22472911311869176,6067453933.7039175,8829.330545513447,6067462763.034463,28512.880088265578,0,0.6729850076201283
354,2384,4332,470.03371068004674,0.26453347684560835,3988507538.1091914,9437.49745850058,3988516975.60665,21047.430745692072,0,0.029427696473779436
355,2387,4330,470.0107227754469,0.21666821404038256,7531193766.195984,8359.392003987825,7531202125.587988,28244.924623522704,0,0.08966703232287147
356,2402,4347,469.9129645287511,0.2671269763080425,4661953267.280452,9429.940497697602,4661962697.220949,21332.95573281321,0,3.776492430732362
357,2403,4344,469.8748610506835,0.19196870794577509,9888980852.148323,8088.953909621397,9888988941.102234,33886.00165832476,0,16.298316354830288
358,2418,4358,469.8578970442842,0.3819975249681664,5058409764.491196,10509.40206707986,5058420273.893263,22869.50398099856,0,0.649551970263526
359,2407,4354,469.8441485181735,0.39181803416599303,5635895486.267575,10542.54991456778,5635906028.81749,31191.388054914263,0,0.9727638079875602
360,2404,4352,469.84571550635394,0.3250540609946935,4973149645.720248,9822.0275585975,4973159467.747807,22652.37586996488,0,0.11882413454394722
361,2388,4335,469.8404997981854,0.4054525412669055,6313243734.210662,10666.025103063956,6313254400.2357645,30453.81409038117,0,0.4831271068705699
362,2385,4329,469.8884349908336,0.3859434893484502,5276018264.310098,10763.12121792868,5276029027.431315,22874.236064508303,0,0.7875628553237553
363,2368,4317,469.8978956862293,0.39637721561111094,5488686159.908826,10876.071094986955,5488697035.97992,30470.175752732543,0,0.48505014028804033
364,2361,4312,469.8355599590346,0.3952537952837169,4772752586.717892,10736.2036816266,4772763322.921574,22368.46178092631,0,0.5594371097223234
365,2355,4306,469.8975895828255,0.39270045544901894,6222806966.559322,10904.724450222451,6222817871.283772,30586.56777225022,0,0.3727268005568075
366,2357,4307,469.9025015222967,0.32053756485874574,5631527971.470354,9893.89535250628,5631537865.365706,22899.83364223787,0,0.49601122435828343
367,2355,4301,469.8755495710316,0.3693078764245402,5070839176.201289,10180.56268195064,5070849356.763971,30402.008090387582,0,0.5674098432957445
368,2347,4294,469.7856887379468,0.438853153084193,5132541374.95013,11112.23901405867,5132552487.189144,22547.08731247883,0,0.2650009287658371
369,2340,4286,469.7569733248032,0.32921825539158966,6093911498.282837,9767.940273171836,6093921266.22311,30796.583764904353,0,0.20985978352843945
370,2341,4288,469.8195869072455,0.29486216632807827,4632441745.103385,9396.914535482596,4632451142.0179205,22738.980946027343,0,0.4174806683295678
371,2339,4287,469.85124607746286,0.24401492758506368,4582182763.923404,8570.075412925915,4582191333.9988165,30300.421095241774,0,0.4839782808251182
372,2338,4286,469.87878468221373,0.31864354234613407,4646468959.970864,9399.813365735095,4646478359.78423,22804.253944940225,0,0.3127549527396848
373,2341,4289,469.91950075384864,0.4343488559871514,5279006917.415109,10835.374896606949,5279017752.790006,31349.63885437242,0,0.12493722361132616
374,2333,4284,469.9297184496607,0.39566009903831817,5201392874.083399,10299.018748867193,5201403173.102148,23429.57238931696,0,0.29764631436717104
375,2330,4281,469.9200361848267,0.38397944293527864,5488600938.941028,10657.179816811007,5488611596.120845,29172.17403830516,0,0.024441834121418846
376,2326,4275,469.9823602854984,0.4819757766497037,4984844910.660345,12046.38956794069,4984856957.049913,22981.238962405125,0,0.9656008358132504
377,2321,4272,469.97722631195336,0.42540700774743107,7562474853.596427,11595.415813762218,7562486449.01224,32795.44941462766,0,2.121580497098613
378,2324,4274,469.95764353687974,0.2830522927133582,4556608805.86054,9736.875679160676,4556618542.736219,22475.83806766187,0,0.24896649441930704
379,2340,4290,469.987772231113,0.2920583108334197,8121602523.542707,9909.406959675562,8121612432.949666,31731.016647124747,0,0.2833432297321762
380,2342,4289,469.9702388511052,0.3589521094214101,4260137500.3615456,10859.971242760355,4260148360.332789,21905.05147722821,0,0.11595102807206378
381,2352,4301,469.9618619472068,0.2694304148712617,5793105286.444872,9283.303466971573,5793114569.748339,31533.40801515631,0,0.5724660461804245
382,2354,4304,469.9636680869093,0.2680612173878371,31808148404.986584,9221.746885101022,31808157626.733467,22788.18422248686,0,5.704429062067153
383,2369,4319,469.9709334459655,0.2018806552116046,76177074879.25983,7969.719197748651,76177082848.97902,34337.2278445731,0,0.004478524635159233
384,2350,4299,469.8793125464291,0.46981696059279904,26533115186.949455,10326.524167880683,26533125513.47362,24224.6587425379,0,1.688859612892847
385,2345,4290,469.8974840884305,0.32069706833142286,7977982612.156177,9241.608824935254,7977991853.765001,36133.08450107879,0,0.5410645147661602
386,2352,4294,469.9455413101446,0.3855967392386642,27827248987.7101,10439.506548353413,27827259427.21665,23811.73907302432,0,0.11195146333372943
387,2353,4294,469.96360649241535,0.3925791807116394,10774244917.401,10845.581139039376,10774255762.98214,34048.65833880533,0,0.22662852957620844
388,2341,4284,469.9137337204896,0.28761661635856994,5962314446.914359,9461.591074955668,5962323908.505434,25315.22536291865,0,1.7810969681675537
389,2348,4295,469.9632166201675,0.4234352586533018,63653677802.6168,11187.332893144156,63653688989.94969,31938.70795333156,0,0.9171572498173346
390,2359,4307,469.964298673483,0.3076681919940363,5457433210.532129,9784.94545025656,5457442995.477579,24581.47047411051,0,0.6616303756474259
391,2386,4333,469.9649752649679,0.21000587898724693,8893024268.468884,8530.900680516648,8893032799.369564,32252.1187921531,0,0.8213286595655184
392,2393,4339,469.91837793815387,0.22096636139852957,4676136996.770818,8939.562216694323,4676145936.3330345,22393.94307645572,0,0.15594484225324562
393,2401,4349,469.9639306892454,0.20798886071783984,6093495020.989954,8573.82095153135,6093503594.810905,32148.760433645883,0,0.07966489142925083
394,2412,4363,469.9326898824439,0.25615629593716105,6278818649.6219635,8882.046956861115,6278827531.6689205,24420.691019719576,0,0.026154241482600205
395,2428,4380,469.9466760194972,0.22774591572208397,6405169742.316821,8183.328550233287,6405177925.645371,32405.51154162431,0,0.06226987779332237
396,2429,4378,469.8299131567493,0.2784277244845464,5566759583.763904,8743.199490323863,5566768326.963394,23832.16005699517,0,0.1871230885544351
397,2420,4367,469.75646937313894,0.4192477279662008,6693563344.828221,10658.518175996149,6693574003.346397,32104.559090700113,0,0.31720868615481945
398,2425,4372,469.780172475946,0.3763458249501152,6958220512.043102,10346.629468180772,6958230858.67257,24702.328882641817,0,0.31925014410615693
399,2424,4369,469.7224816703529,0.25316015476270726,7078563216.424374,9154.430479529488,7078572370.854854,32255.235068463953,0,0.26733382565536823
400,2419,4366,469.6364642355302,0.3626184893521304,6797812441.146772,10611.911135556147,6797823053.057908,24473.028868937832,0,1.1685390688681456
