tick,num_nodes,num_edges,total_mass,mass_variance,kinetic_energy,potential_energy,total_energy,total_momentum_scalar,total_momentum_algebraic,vorticity_global
37,4312,6264,1378.7541490417289,6.871658674146136,152481441888.33627,62347.85996520084,152481504236.19623,39337.232391378464,0,5.279777770092788e-10
38,4560,6512,1381.9937507337072,0.29278672271657274,27198116291.42653,26711.152217370447,27198143002.578747,20857.330571670627,0,5.532927291434746e-09
39,4560,6512,1384.9223506632793,6.502753482364803,154954448074.70197,62387.3526625786,154954510462.05463,41546.82663606267,0,1.0065629485064596e-08
40,4808,6760,1387.5698049996024,0.28100271536467963,28657983050.95393,26667.540400937145,28658009718.494328,22585.48545631137,0,5.358773912284434e-09
41,4808,6760,1389.9631037196443,6.170767697843022,152536866409.49265,62350.989889606186,152536928760.48254,39428.959500991616,0,2.1194268308152286e-10
42,5056,7008,1392.1266457625622,0.2709072153222474,27111686990.420097,26696.40254695175,27111713686.82264,20802.90503612324,0,1.855080501907034e-09
43,5056,7008,1394.082487769351,5.871733442237461,154167259960.55743,62374.66479241257,154167322335.22223,41194.796121751846,0,1.5359888233124496e-09
44,5304,7256,1395.8505689434992,0.2609449575810575,28082428789.665447,26665.878037773506,28082455455.543484,22189.998880503525,0,1.986889876909045e-09
45,5304,7256,1397.4489143249218,5.599959634392401,153447450959.05734,62349.3177001696,153447513308.37503,40720.18042814552,0,1.986086560964168e-09
46,5552,7504,1398.893818549729,0.25192714807036487,29474453147.31471,26661.228221946967,29474479808.54293,22473.881194535246,0,6.480930995953075e-10
47,5552,7504,1400.200011968955,5.352471108747603,154829090915.52606,62345.34258753176,154829153260.86865,40884.656818282405,0,1.98993755805653e-09
48,5800,7752,1401.380810819929,0.24352699443999343,28186130817.610355,26658.81451822226,28186157476.424873,22507.341964649837,0,1.6035078015832703e-09
49,5800,7752,1402.448252981219,5.125988967728404,153580217748.9635,62343.3039267228,153580280092.26743,40954.50363001055,0,1.5983201422705904e-09
50,6048,8000,1403.4132206950203,0.2356947440367782,29465033657.610104,26660.66486469911,29465060318.274967,22514.36442933073,0,1.993610373553015e-09
51,6048,8000,1404.2855515083006,4.917952439458114,154895201357.77536,62344.77689281181,154895263702.55225,41081.15209508938,0,1.0340606717439072e-09
52,6264,8216,1405.0741085243253,0.22923433619859507,26860113718.5646,26659.74588760921,26860140378.31049,22591.833679168205,0,1.7982454202065103e-09
53,6232,8184,1405.786994105987,4.7267469502558415,114311976141.50153,62151.58309896474,114312038293.08464,38483.79076166416,0,1.575430615082955e-09
54,6464,8416,1406.2812039676253,0.2231275107901942,27838874741.535866,26638.241696364516,27838901379.77756,22451.64659794691,0,1.8039571114694e-09
55,6464,8416,1406.8782083867352,4.547460607918191,114093198326.5594,62068.31094484635,114093260394.87036,38348.16426912787,0,2.365965564018014e-09
56,6712,8664,1407.417900381603,0.21608625247507388,26125344188.689663,26616.298033560117,26125370804.987698,22439.77627754318,0,2.573400509019677e-09
57,6588,8540,1407.7660538901384,4.481439238922195,111453254042.04524,62164.47632983599,111453316206.52158,38109.804686208,0,1.3771350956901367e-09
58,6820,8772,1408.2205127166808,0.21388214779283185,229740134756.73026,26659.041382483483,229740161415.7716,30493.48090203248,0,0.025539010913466748
59,6880,8832,1408.5084932604009,0.31019659252790477,84082397369.94168,30636.286065796503,84082428006.22775,36074.786927678455,0,5.409120514301519
60,6981,8933,1408.8268509799705,0.3980315323665424,62366658200.51244,31551.227330361635,62366689751.73978,42701.56873249702,0,2.3214817285743227e-07
61,7019,8971,1409.052235702127,0.24823241569346996,83157131117.06839,28181.033277649123,83157159298.10167,41917.940266659825,0,0.1509631562419101
62,7072,9024,1409.3626948554886,0.8989097804336348,84619795105.53308,40160.083881918115,84619835265.61696,51079.94813065981,0,0.3161854072271478
63,7003,8863,1408.4171173000211,0.6889667249924541,92766458301.4795,36158.46511863386,92766494459.94464,46350.18575740675,0,0.8807713225146557
64,7014,8920,1408.8090740392208,0.9885634256445832,92486009389.58858,41123.764378005086,92486050513.35297,53905.62562437209,0,3.9481091334124754
65,6903,8809,1408.2180756156326,0.4113464251380806,46990012419.80672,33381.05050536171,46990045800.85722,40512.62480006837,0,6.45345883121656
66,6889,8841,1408.6291403565317,1.062788962111152,44194308568.177475,47384.428559455446,44194355952.60603,51592.04186542161,0,4.218726969178334
67,6828,8734,1408.044154682007,0.7554361217384797,44601052239.03134,41568.118159222024,44601093807.1495,35961.91812284836,0,1.394863607979985
68,6893,8845,1408.4719158325347,0.5555986225370817,45157374864.5509,39855.8278403642,45157414720.378746,34196.3846341728,0,0.5476002244402541
69,6833,8739,1407.896362187725,0.40965890589864046,35566477420.02279,34296.80851821765,35566511716.83131,48317.93425465117,0,7.3679521447892835
70,6854,8806,1408.338311417701,0.5059101022185786,40480788588.395775,37707.707217618816,40480826296.10299,34747.91474744852,0,0.7751510922907235
71,6784,8690,1407.7723786879628,0.3997317444857602,29625022511.697937,33548.45929803599,29625056060.15723,31283.48362585787,0,0.6351106870102396
72,6803,8755,1408.226230333919,0.5272651929556409,43036247615.89818,37671.096291458285,43036285286.99447,45448.58116993196,0,0.19619698530538712
73,6696,8602,1407.6691706602717,0.4193756052859707,32336239165.86987,33584.62795773215,32336272750.497826,35367.95292921839,0,2.6467686964358155
74,6723,8675,1408.132930276886,0.5747783946872045,31305705863.12724,39240.76439201687,31305745103.891632,33208.93038126081,0,1.2851189060575028
75,6614,8520,1407.5837101469865,0.49803478343641194,35421194878.07828,37342.880048508174,35421232220.95833,41536.01937477586,0,0.6397071808172482
76,6663,8615,1408.055673972874,0.379156672940686,32198253105.689148,34225.12866886502,32198287330.817818,37889.00579974371,0,0.42783160146433896
77,6556,8462,1407.5132102400771,0.35126853084612886,24287871221.41949,33323.295904345585,24287904544.715397,32060.135481530047,0,0.2367141050075801
78,6625,8577,1407.99194205703,0.5481527573220893,33118443141.01304,37649.25652896558,33118480790.269573,39940.48987262701,0,4.012041310459168
79,6536,8442,1407.45520862441,0.4657482673299877,33615538033.668087,35124.315673039775,33615573157.98376,41165.84562214951,0,0.3779631789727419
80,6590,8542,1407.939508596464,0.5016964387631015,37596258017.90628,36720.74455377376,37596294738.65083,44407.4879848677,0,0.4195085877315261
81,6504,8410,1407.407582619065,0.44410659102217903,35723064663.84399,34629.404064200695,35723099293.248055,40430.404300866314,0,0.2081262202863073
82,6561,8513,1407.896454687634,0.3644338312154906,40242225423.25078,32937.07696720523,40242258360.32774,41178.0492517919,0,0.8953309677454081
83,6471,8377,1407.36853133739,0.3373834967702831,33129677452.419067,31834.365569963953,33129709286.784637,39109.48195633151,0,0.549330179099436
84,6562,8514,1407.8611523289997,0.3423187118165759,41106993052.23939,31912.469126874457,41107024964.70851,41953.71084197712,0,0.31790678278177403
85,6476,8382,1407.3365434117354,0.35200107209061987,41634876063.386185,32237.32841706324,41634908300.7146,39476.51884956141,0,0.3056609276354024
86,6493,8445,1407.8318367884867,0.3095735735204572,36700707757.75921,31031.449240775295,36700738789.20845,38606.35230617069,0,1.44114770365306
87,6393,8299,1407.309999976732,0.3648898791952173,42278150228.29694,32778.38669934605,42278183006.68364,41631.92838812924,0,0.8669797227688253
88,6490,8442,1407.808239978963,0.3198245010937238,38822328086.38481,31203.846034913506,38822359290.23084,41263.013832340686,0,1.212196379800644
89,6398,8304,1407.2886448353531,0.4128582588228206,44742578459.191025,33635.817958006985,44742612095.00898,39965.248872874974,0,0.5627913753569973
90,6479,8431,1407.7889349311577,0.350989196526782,34652774245.956764,31631.081466527477,34652805877.03823,40519.211749992784,0,0.6521746574575321
91,6387,8293,1407.271179963148,0.37977132607725106,36159521726.90747,32276.61914328436,36159554003.52661,40085.97419529258,0,0.48853160788318056
92,6441,8393,1407.773146686687,0.3839643457057764,36074498832.35153,33123.6411683326,36074531955.9927,41061.93233455189,0,2.152278191791223
93,6344,8250,1407.256900155759,0.4245333919928689,34657027777.10087,33174.94394107791,34657060952.04481,39276.363842137354,0,1.1457806375184207
94,6402,8354,1407.7602377408066,0.4210794130356085,36694591484.41133,33934.67578074423,36694625419.08711,46119.27755005466,0,2.6425804365620307
95,6304,8210,1407.2452030198872,0.4955615734328648,25582028389.015884,35047.767836612875,25582063436.78372,32908.550417193124,0,1.2957594058196724
96,6349,8301,1407.7462370153628,0.556587322645771,26917220857.459152,37937.77566206653,26917258795.234818,38117.22568969478,0,1.0003942111439703
97,6258,8164,1407.2318098876426,0.7302968439179751,27677909891.67209,39190.38621947637,27677949082.058308,38381.134708983926,0,0.5405639014327511
98,6296,8248,1407.7375561384297,0.8758150541598829,25421039469.63319,42485.57538378413,25421081955.208576,34168.074772514316,0,0.2919880084724548
99,6208,8114,1407.232329951412,0.7741679586052082,21316965508.40295,40557.95706853027,21317006066.360023,33347.31202218714,0,0.4689568904422702
100,6234,8186,1407.7380262760769,0.7364454503402842,26954911325.166336,42086.73771704851,26954953411.904053,37960.77103010805,0,0.7229591130897649
101,6140,8046,1407.243165737144,0.6316260635943289,19434081852.51304,39798.53819495336,19434121651.05124,32823.53623783343,0,0.32491569757609895
102,6157,8109,1407.7465070901228,0.6952705299370829,23922807437.6076,42188.54520168924,23922849626.1528,35265.525981676314,0,0.8525596035157728
103,6088,7994,1407.5725895947928,0.7037131801174292,20842210584.35866,41547.96209039774,20842252132.32075,35483.71475124073,0,2.3479644737141796
104,6112,8064,1408.0456209936904,1.0461515395623575,22906688679.52222,46798.01606106583,22906735477.53828,34736.87728300535,0,0.4653404333644563
105,6021,7927,1407.330415007502,0.8616946150264148,18658676041.247784,42616.82131732426,18658718658.0691,34259.3937144073,0,1.1528316912113126
106,6046,7998,1407.8266951667797,0.7076251148250337,23356467268.815975,41283.794910766825,23356508552.61089,35220.003506062254,0,0.6797410058050157
107,5989,7941,1407.8630718249212,0.6546488595469736,20646982974.653954,39930.39292312939,20647022905.046875,33148.726170248854,0,0.8112343103340522
108,6067,8019,1408.308216929727,0.7093927889287689,25143786272.479507,43337.232685813746,25143829609.712193,42466.56757526585,0,2.2669626066566915
109,6066,8018,1408.2863138776738,0.5464240950388928,26622435276.620094,38678.154599314345,26622473954.774693,36694.66408695462,0,1.622213757811485
110,6143,8094,1408.6908277454174,0.7048612719356444,24771631358.18892,42708.243671833254,24771674066.43259,36047.65969512895,0,0.8714242054669267
111,6154,8104,1408.628724240166,0.6057507977952429,18732683401.80964,39944.07971360904,18732723345.88935,33649.977535272745,0,0.4962512872794213
112,6179,8129,1408.833540726308,0.6595464893885621,24125863206.349937,41938.69357843139,24125905145.04351,36879.79953807879,0,3.256660947483444
113,6266,8216,1409.1791798198385,0.5791971096066727,18623407803.905617,39825.14248709037,18623447629.048103,32941.18399442697,0,0.6899180567747625
114,6331,8282,1409.4979679101732,0.6223463689971469,21858332856.00015,41867.7294694208,21858374723.729614,35121.894203156575,0,0.4421208945955108
115,6382,8329,1409.330155618991,0.5066591074378048,18938436463.22634,37680.47722251388,18938474143.703564,32175.25634687508,0,0.41930975082293936
116,6424,8372,1409.5891714704717,0.7072573494805244,22380343453.36972,42580.59243139992,22380386033.96215,33546.45021210968,0,1.4721558058634767
117,6507,8454,1409.846726314374,0.580402967510524,20519776525.735584,39535.63628337799,20519816061.37187,32837.973780836364,0,0.28344002087620235
118,6513,8462,1410.0354162175863,0.5248192563833423,20638852645.477787,39514.0107973449,20638892159.488583,35349.18824547552,0,0.241336028656278
119,6581,8529,1410.2085067927912,0.5009681648388605,20149666530.819996,38048.92619230163,20149704579.74619,33042.16843994926,0,1.1629709861522288
120,6623,8574,1410.3967780339233,0.5137222489980869,19811985482.44556,39352.32272260392,19812024834.768284,36959.23047445162,0,0.7403815547582219
121,6663,8605,1410.4923975961374,0.432306521926618,19723344454.02596,36874.87978437687,19723381328.905743,33191.451022420675,0,0.5515668894940259
122,6703,8647,1410.565212088975,0.42557467822470735,21585181337.538197,37188.01129139895,21585218525.549488,36699.258261900024,0,0.8412659655290028
123,6740,8678,1410.6110850689736,0.4166471730756075,22127492688.560818,36689.475112154,22127529378.035927,34569.6007878808,0,0.8758834645104902
124,6778,8726,1410.529754503002,0.37349303933758377,24988447719.46729,35247.00389418935,24988482966.471184,37311.12113481196,0,0.7132088889123774
125,6816,8764,1410.5237257555452,0.33554688836621754,22116794747.830647,33603.91828093909,22116828351.748928,34934.596488115996,0,0.4091693449935937
126,6768,8715,1409.9821687190456,0.3424278615865331,23914997661.835056,33500.72098608533,23915031162.55604,34744.940803890735,0,1.184275515265338
127,6766,8709,1410.0531483675263,0.3179187490470568,24093551478.817192,32384.181156868308,24093583862.99835,30717.29836091628,0,0.3568444713701499
128,6799,8741,1410.110162681093,0.3025327426010274,39544270149.26191,31442.45938989914,39544301591.7213,39023.93347480869,0,0.786678618430152
129,6753,8691,1409.7192562439648,0.2827563348723813,26413371508.62419,30232.13478390468,26413401740.758976,39086.09062341703,0,0.9835976059912293
130,6778,8718,1409.8123006645428,0.2492657321591419,26602868062.33882,28537.24836984333,26602896599.587193,41341.61765376741,0,0.28399048917667236
131,6765,8706,1409.7902496686688,0.2876094863372833,28776147543.44874,30340.24747072629,28776177883.69621,41482.68075926327,0,0.14419508283989732
132,6761,8694,1409.765345389996,0.2470177290236466,29242156164.96544,28037.766720200645,29242184202.73216,42983.187949300795,0,2.418440368731349
133,6804,8735,1409.816311194965,0.23268697219310952,27307543842.606487,27515.37024460616,27307571357.97673,41119.830333842714,0,2.3417671084501253
134,6764,8693,1408.226537452715,0.24599896956801748,30904038206.994102,28011.128403559174,30904066218.122505,45744.806794117845,0,0.08242693655169091
135,6802,8740,1408.412655790133,0.22301987617737143,33007664562.280525,26624.446525292347,33007691186.72705,42726.61536742268,0,0.24303014077070811
136,6823,8755,1408.5287062159025,0.2205162364448117,35092326355.43687,26508.98333796748,35092352864.420204,43586.7429507736,0,0.19522050315289768
137,6874,8806,1408.7204858525267,0.2147812031211373,37994194159.56893,26181.37435963093,37994220340.94328,45210.35809421655,0,1.2184653867801505
138,6900,8836,1408.8995231605393,0.20422569860231843,36287258869.67158,25405.308450697637,36287284274.98003,45534.43406719545,0,0.09293363571765442
139,6948,8885,1409.1178579374964,0.20366592510225365,37144992398.06614,25636.029757025404,37145018034.095894,43867.44902870738,0,0.52305563461426
140,6983,8921,1409.1903194924437,0.20350392896908084,40898715336.96835,25371.58816799402,40898740708.55652,50071.88735563697,0,1.3095218903935713
141,7017,8954,1409.3435410180268,0.19388420293599623,37379438910.67103,24650.594967095116,37379463561.266,46989.253434734965,0,1.2882932449741695
142,7060,8998,1409.4503612004853,0.1947292046679463,36850584758.33835,25015.313141843868,36850609773.6515,46923.74751892355,0,0.06301933330923515
143,7068,9004,1409.4571814217643,0.19942807476353025,39946949662.18421,25265.996454482225,39946974928.180664,48995.09121963627,0,0.11657687428623642
144,7079,9019,1409.4936946791845,0.19698849247470215,41150038433.68557,25049.73922032926,41150063483.42479,48840.927402056535,0,0.05011075645787355
145,7096,9036,1409.5146083221596,0.1934519135877572,42395231518.45224,24751.331180509675,42395256269.78342,50045.494813631354,0,0.16408602673427702
146,7092,9032,1409.5149800163117,0.18929877957321345,36534353239.14651,24696.242325493826,36534377935.38883,49461.592615541005,0,0.07576804642670196
147,7110,9051,1409.637789827908,0.1937078975227307,46808714620.36617,25007.77555523696,46808739628.14173,49600.71094653712,0,1.2248059782453526
148,7100,9039,1409.6382148596224,0.18316114468019432,42556038271.03937,24183.486808243215,42556062454.52618,53591.13272855405,0,1.2995401806653952
149,7112,9052,1409.6272394587463,0.17164787690796335,33349563000.83967,23473.146143338337,33349586473.985813,52088.28197961181,0,0.43833909527266746
150,7138,9080,1409.7465762191634,0.17765506177072796,37562140945.90292,23884.941297737332,37562164830.84422,54075.13980628088,0,0.8022330849620218
151,7148,9088,1409.756631939409,0.18472859597097768,44379384557.99187,24350.10444140745,44379408908.096306,54953.4317350569,0,0.15126152446904992
152,7181,9122,1409.8727015578008,0.18062118944722327,43263355981.32479,23989.247442669588,43263379970.572235,56427.428615797755,0,0.0920271243095966
153,7220,9159,1409.848813261838,0.17588298361579166,44818661239.96216,23693.29267132208,44818684933.25483,54668.11726912484,0,0.5973626626346975
154,7232,9170,1409.891065502328,0.17548295658686727,38578412629.12867,23590.17791881165,38578436219.30659,55507.41766024999,0,0.17178551930618685
155,7267,9204,1409.9443211633438,0.17141496440668105,36694434538.23249,23421.735923452343,36694457959.968414,56311.98420960866,0,0.692062734008543
156,7269,9198,1410.0126319950252,0.18434557513229485,39245881735.70426,24395.998775981847,39245906131.70304,56721.409535292776,0,0.4419818889217787
157,7299,9232,1409.9893665975735,0.18291447064669752,42968378829.29238,24258.641282141565,42968403087.93366,58056.80660490976,0,0.32374426545318485
158,7320,9251,1410.0077137965773,0.17846131939480986,42777410676.75535,24053.696420104832,42777434730.45177,58041.90630189303,0,0.40491728391025406
159,7339,9276,1410.085691516352,0.17913484152803666,46014007301.34356,24171.53900543189,46014031472.88257,59060.42775726942,0,0.5858631299417736
160,7357,9294,1410.1048603588622,0.16857009409323193,38246396409.40396,23429.84018849812,38246419839.24415,58247.71137986747,0,0.16741160073457378
161,7377,9312,1410.1767231234817,0.16972635644412482,35982906131.24261,23663.282684986716,35982929794.52529,59131.91134635848,0,1.2089576320171376
162,7407,9344,1410.116230898,0.1788880814686567,43332101449.22883,24124.53957486013,43332125573.76841,59288.9843409862,0,0.40244949879881703
163,7421,9358,1410.097844617853,0.17825080688873318,38282829230.09869,23963.86633851428,38282853193.96503,60812.45966461689,0,0.27211939658937123
164,7478,9416,1410.134588336404,0.17220199453415297,37676428851.24199,23841.28677613652,37676452692.52876,58454.04376178885,0,0.2288153106245347
165,7490,9422,1410.0951841319074,0.1870509120195883,46830463332.24617,24789.13292224783,46830488121.37909,60265.69189801865,0,1.117732522646606
166,7501,9429,1410.020060498649,0.17908592181256533,38310714352.79399,24165.15994818286,38310738517.95394,58972.63685384274,0,0.2321900704101988
167,7546,9478,1410.0540867628129,0.170833036106533,31841490165.926453,23766.317979391555,31841513932.24443,60445.86962572995,0,0.02815967130689768
168,7568,9498,1410.137505017908,0.1903344495897924,44869404539.65775,25146.453221111693,44869429686.11098,59675.439321377584,0,0.016994966238338727
169,7594,9524,1410.1162578261794,0.1848610742700616,38141320991.05179,24607.725809229458,38141345598.7776,61493.58634262493,0,0.03946679540773589
170,7620,9552,1410.0401399621169,0.1714864132071322,39660871232.345955,23953.12943717996,39660895185.475395,58745.82686093807,0,0.043298819505212235
171,7624,9554,1409.92194765328,0.168945610714001,34740217818.406975,23844.16096621558,34740241662.56794,62989.92575768179,0,0.1392813441723793
172,7670,9604,1409.8616216713406,0.17363488348135594,36829550582.279884,24051.695480571292,36829574633.975365,59267.99692499831,0,0.5662386055953956
173,7682,9610,1409.9090869153567,0.1753114684217179,40560859401.13402,24075.05680645957,40560883476.19083,63557.649307925385,0,0.2339872422887201
174,7712,9639,1409.9074558423586,0.16859528780850333,40807538376.70528,23763.048571028292,40807562139.75385,59925.92413241497,0,0.07722876249609463
175,7698,9628,1409.7925273743042,0.16687723302269683,40371613815.28686,23644.11953452804,40371637459.406395,62771.74723319515,0,0.9752795290794882
176,7718,9636,1409.8388497400863,0.16418632579195364,40804554826.65561,23497.19479129308,40804578323.8504,60346.16606545051,0,0.08405208693205347
177,7702,9618,1409.8127532386982,0.16603761067840303,36888392567.45175,23640.569720933658,36888416208.02147,65874.55014076956,0,0.41986203880743467
178,7716,9635,1409.7451091251196,0.1606686570886776,35519060558.461174,23319.676159159553,35519083878.13734,60630.80173078821,0,0.058032958252256815
179,7722,9633,1409.6083336614272,0.16377755859309234,39728002160.2643,23246.22093987159,39728025406.48524,65443.13103037825,0,0.029732415104139265
180,7718,9631,1409.5573813747396,0.1663703335139212,39086807288.33894,23720.29684483937,39086831008.63579,60809.64128616559,0,0.26795846532118817
181,7677,9597,1409.59194257086,0.16113645085130415,37885957484.64198,23123.44636382147,37885980608.08835,66630.60292217582,0,0.01843527809627683
182,7684,9603,1409.566051390496,0.14621606880172758,38240655639.263145,22218.77847820302,38240677858.041626,62315.19479646879,0,0.04507343748309776
183,7667,9589,1409.5683776274566,0.1554600088384301,38357989458.481155,22952.42509970622,38358012410.90626,65766.30267536131,0,0.13568475851272427
184,7662,9586,1409.4762837497046,0.15264866895196608,43611165389.323875,22425.61344412358,43611187814.93732,63736.48041036697,0,0.020146447991077836
185,7676,9596,1409.4680689279994,0.14972101761735587,34064514131.52041,22197.276075382735,34064536328.79649,66648.44609678822,0,0.019671937343008643
186,7699,9628,1409.4874325438998,0.15003747824684222,34184337835.52403,22657.856011744636,34184360493.38004,62995.30801573696,0,0.2307183357780227
187,7695,9623,1409.4735007389877,0.1613658154770304,50030066674.3675,23399.529119706018,50030090073.89662,65329.7373594654,0,0.011905069500101229
188,7697,9623,1409.5425427545815,0.15721413645082244,42384908229.00963,22815.665893337304,42384931044.67553,66002.79822645144,0,0.021191891598436974
189,7690,9618,1409.538773013984,0.14891048784519206,27434532823.881065,22329.99398190504,27434555153.87505,66073.69467043686,0,0.01693811354108115
190,7685,9616,1409.5167737242289,0.1889224627192809,39162032768.37096,24589.918227939095,39162057358.289185,64116.7829340394,0,0.05959678254212668
191,7696,9630,1409.3616260356202,0.18892546425616508,41368552562.74433,24805.203647791073,41368577367.94798,67391.02388269013,0,0.02389088277304746
192,7683,9619,1409.3765664196446,0.1738444962601223,45744352796.94788,23953.83908145156,45744376750.78696,66586.96270318923,0,0.020153455513914818
193,7709,9640,1409.3543469001816,0.16616656226366058,48439338387.08024,23547.57995867271,48439361934.660194,68195.9651091178,0,0.05707365401042067
194,7700,9632,1409.4160683416026,0.15714420537144094,40819758335.5768,22993.696403501897,40819781329.2732,67847.69751028767,0,0.022205858970432757
195,7706,9645,1409.3122835563356,0.15279471965679564,36820980998.363106,22869.077884844843,36821003867.440994,68550.37792561445,0,0.2542016972240126
196,7703,9643,1409.2631433033068,0.15152528805982296,44091684748.65428,22633.632094362707,44091707382.28638,68892.54684655525,0,0.08874016119948328
197,7726,9667,1409.2306338779847,0.14910421659919093,39669569903.92815,22228.281337431723,39669592132.20948,69890.93083813832,0,0.04829771608050622
198,7738,9678,1409.1686031108186,0.14267288367802422,38373387504.4535,21919.945921949893,38373409424.39942,69297.74622181109,0,0.023845315549336697
199,7737,9670,1409.1730238824075,0.15380611893515933,48052718670.161194,22689.225758305336,48052741359.386955,69760.30668846071,0,0.0865126598963544
200,7741,9670,1409.0629403181126,0.1526045705307338,41553239590.02781,22586.49048778862,41553262176.518295,71157.77323421766,0,0.24492432294986927
201,7768,9705,1409.0724321180032,0.15026856797577937,31221330281.140553,22535.46329401897,31221352816.603848,73249.01959585851,0,0.03484338331233266
