tick,source_rho,destA_rho,destB_rho
226,2.2005767025456304,0.3885859167276856,1.5701507716894294
227,2.0223696225504835,0.30426432432627126,1.6446754167114872
228,2.553010010845991,0.30129032307026876,0.00017169366056540847
229,3.745348140255039,0.2054933587888239,0
230,5.493439535490051,0.20373255738966445,0.4081644879839721
231,7.641958604711624,0.13022077430312504,0.40204230368670085
232,9.999999999998783,0.13439329746969086,0.3955159654288965
233,12.358041395285946,0.1653136621965234,0.30165537233608786
234,14.506560464507846,0.17227871795851502,0.2944540419227365
235,16.254651859743376,0.3264265494999158,0.28715369728636875
236,17.446989989153078,0.3302756253171808,0
237,17.977630377449326,0.5045708366346909,0
238,17.799423297454936,0.5074565580980882,0.2842604583181721
239,16.928203230276296,0.6930124305819334,0.27674526492916984
240,15.441381902168608,0.6965149261880604,0.268523721228272
241,13.47106991294202,0.7350100424944277,0.17073595385450446
242,11.192338129411125,0.7211320319376427,0.16103570248477295
243,8.807661870592463,0.4324137572140654,0.15104486771133716
244,6.528930087061246,0.4289297714732881,0.1408105271013945
245,4.558618097834051,0.1867319059363501,0.13020588499364638
246,3.0717967697254593,0.18117644037524985,0.1182189088218972
247,2.200576702545872,0.0017383120525488185,0
248,2.022369622550402,0.17165848434744083,0.3598457057368721
249,2.553010010845596,0.1263421161811352,0.3514061820915883
250,3.745348140254435,0.12789129258085738,0
251,5.493439535489157,0.45774443455488456,0.24504077036654087
252,7.64195860471059,0.4608779352376636,0.23803159693148176
253,9.999999999997703,0.7435933195313762,0.2411179648527713
254,12.35804139528491,0.7490127741960809,0.23074247085152927
255,14.506560464506952,1.0524556542895065,0.16214046539882873
256,16.2546518597427,1.063625166773291,0.1510873386632494
257,17.446989989152726,1.0673179365673071,0.31465792481804455
258,17.977630377449245,0.002670823820543622,0.3074940324042217
259,17.799423297455178,0.9585718035135088,0.4071742095056858
260,16.92820323027684,0.9618343531563592,0.3992984334534804
261,15.4413819021694,1.1261315299253756,0.4245945202494252
262,13.471069912942996,1.1298358501490982,0.00012478398562720816
263,11.192338129412192,1.1103953236816575,0.5103785774791566
264,8.80766187059342,1.1129777602544495,0.5044949406545939
265,6.5289300870622204,0.8107575733355177,0.7603500803316099
266,4.558618097834843,0.8102818648412252,0.7618336445699971
267,3.071796769726,0.5011010491686441,0.9377682952136576
268,2.2005767025461127,0.4975290497228701,0.9152938144422812
269,2.022369622550322,0.17900368386709908,0.6922760582643073
270,2.5530100108452007,0.17265755171711428,0.6532457089954571
271,3.7453481402537614,0.0029911998717435107,0.23837226532230593
272,5.493439535488263,0.3798696194022894,0.21995838908784365
273,7.641958604709556,0.48804035381909927,5.339560364109319e-06
274,9.99999999999662,0.4893098323395474,5.082197683525802e-21
275,12.358041395283877,0.7327690826533941,0
276,14.50656046450606,0.7359563177924457,1.0365418006056242
277,16.254651859742026,1.014634042916261,1.0344076932784445
278,17.44698998915233,1.0186604721040466,9.979590698250274e-05
279,17.977630377449167,1.291064193394836,1.3552527156068804e-20
280,17.799423297455416,1.295785149583095,0.7562917591408724
281,16.92820323027738,1.5035496876686156,0.7523841498737123
282,15.44138190217011,1.506274434526141,8.760229546311837e-05
283,13.471069912943973,1.3766534732837807,0
284,11.192338129413262,1.3760315767662787,1.0037732157457897
285,8.80766187059449,0.9764960354117124,1.001365036127218
286,6.528930087063195,0.9738286591243812,9.35816323014982e-05
287,4.5586180978356365,0.5949371005912824,0
288,3.071796769726541,0.5898384788778247,0.24891777779399896
289,2.2005767025463276,0.20781066833739617,0.18610793136145687
290,2.022369622550241,0.20030971336990777,2.7755575615628914e-17
291,2.5530100108448055,0.0019525531681732211,0
292,3.7453481402530864,0.6923431663910421,0.1265045049695923
293,5.4934395354873695,0.827127133403458,0.11478636050246964
294,7.641958604708521,0.8298544305493069,0
295,9.99999999999554,1.0163759195602466,0.5976825043700816
296,12.358041395282951,1.0202243810061224,0.5978174868412471
297,14.506560464505164,1.2107748475569755,0.7180998811872059
298,16.25465185974135,1.2148641680996888,0.0006249923672465574
299,17.446989989151934,1.3492060926313043,0.33615194304005325
300,17.977630377449085,1.3532459710249474,0.3284484770543011
