tick,source_rho,destA_rho,destB_rho
188,8.551913848100403,0.3513534789481732,0.10283183891616954
189,10.39840272280994,0.46927403207047214,0.17540206317069876
190,12.285072860379431,0.46897079072571446,0.17101712908369063
191,14.078191846560353,0.4957479527862408,0.2024315879773786
192,15.647857262233696,0.494755590246026,0.19894575648994356
193,16.8783344584606,0.41459236599354254,0.2740206039460954
194,17.677368291889344,0.4135756299076254,0.27152354810384727
195,17.983681217408936,0.28666603057494955,0.3645500693997013
196,17.772020124192036,0.28594844413767395,0.3619874000092528
197,17.055319773420575,0.1481166923474621,0.4490048729985955
198,15.883793898834272,0.1511522685048649,0.44668419834408696
199,14.34102488735886,0.06398587811386437,0.5794751192726865
200,12.53737691482874,0.07864631149602933,0.5772105762614345
201,10.601283427188458,0.3785833847423544,0.5525063236907342
202,8.669138331479296,0.3794574727534248,1.7651190048262322e-05
203,6.874635760966448,0.3796353741442086,0.059512857705063274
204,5.338445892968728,0.37764058484590346,0.048036842953874954
205,4.159080501148335,0.3754590487967349,0.03393801607685157
206,3.405694880386386,0.3734580275488392,0.02156528673557784
207,3.1134020576723853,0.39727025394304216,0.8059405102703778
208,3.28145591184492,0.3956207765034653,0.8242380278249717
209,3.874411292280663,0.4557655197416833,1.2895136047828024
210,4.82611327367212,0.4548561868075234,1.293215619455751
211,6.046126702687449,0.5360329940120611,1.354235579880859
212,7.428012169055143,0.5357884619813323,0.0030544178773787567
213,8.858703202275313,0.6134636571943312,0.00032528163912602876
214,10.228154780955457,0.6134237717610899,0.024459628750690708
215,11.438422134197454,0.6521695778133988,0.06023809274620253
216,12.4113917682713,0.6516305952788104,0.04886451239871496
217,13.094517568372536,0.6018245800362358,0.21743323259950295
218,13.4641016151377,0.6000150015321689,0.21322445859460556
219,13.52588503143834,0.46602670650599853,0.443340354025858
220,13.312958376923602,0.463296119509586,0.44321285596329896
221,12.881241925083994,0.29994174804193996,0.6090520226933609
222,12.303002084212004,0.29712775487816556,0.001554299101199086
223,11.65904207350899,0.13485733193465865,0.3652820880239174
224,11.030317577504851,0.13569825305647296,0.37358352129217887
