activeCount,avgRho,condition,entropy,mass,maxFluxAbs,maxRho,param_c_press,param_damping,param_dt,param_rng_seed,rep,rhoMaxId,step,t,totalFlux,vortNorm_global,vortNorm_global_ema
127,0.19368358272013766,baseline,0.9886511972497203,27.115701580819273,0.014837216171558686,0.22926755624080158,0.1,0.2,0.12,42,0,43,340,40.7999999999999,0.5357178213124405,0.0,0.0
127,0.18875334978539654,baseline,0.9889362734424648,26.425468969955517,0.01432513287600724,0.21846453932947815,0.1,0.2,0.12,42,0,43,350,41.99999999999987,0.4507009908019577,0.0,0.0
127,0.18408451951402552,baseline,0.9892407874397733,25.771832731963574,0.013807209133101534,0.20955428905580994,0.1,0.2,0.12,42,0,43,360,43.19999999999985,0.3940788909067308,0.0,0.0
127,0.1797131614416758,baseline,0.9895520767556262,25.15984260183461,0.013385581810007907,0.20202463638159684,0.1,0.2,0.12,42,0,43,370,44.39999999999982,0.34077415902547115,0.0,0.0
127,0.17536867225021754,baseline,0.9898033094901796,24.551614115030457,0.013007798955622846,0.19562178221963442,0.1,0.2,0.12,42,0,35,380,45.599999999999795,0.29519001272585044,0.0,0.0
127,0.17103714825527094,baseline,0.9900018657563838,23.945200755737932,0.012559621123052239,0.19002527740809358,0.1,0.2,0.12,42,0,22,390,46.79999999999977,0.26247261345609213,0.0,0.0
127,0.16696193643632126,baseline,0.9902461518327779,23.374671101084978,0.012135877291149363,0.18475574689127183,0.1,0.2,0.12,42,0,22,400,47.999999999999744,0.2339785493363953,0.0,0.0
127,0.16299677763624423,baseline,0.9904798640970355,22.819548869074193,0.011805210780485105,0.179594733229198,0.1,0.2,0.12,42,0,22,410,49.19999999999972,0.2065401726407899,0.0,0.0
127,0.15904177315911835,baseline,0.9906618639318785,22.26584824227657,0.01144097925337477,0.1752652820937112,0.1,0.2,0.12,42,0,58,420,50.39999999999969,0.18436403205306734,0.0,0.0
127,0.15521734002484266,baseline,0.9908476263518146,21.730427603477974,0.011041867261631439,0.17083835265814218,0.1,0.2,0.12,42,0,58,430,51.59999999999967,0.16782639859520126,0.0,0.0
127,0.15153086093215296,baseline,0.9910524131906443,21.214320530501414,0.01071872652395376,0.1661425478094143,0.1,0.2,0.12,42,0,58,440,52.79999999999964,0.15063313493661049,0.0,0.0
127,0.14791261894600896,baseline,0.9912353732274484,20.707766652441254,0.010420551121293009,0.16185393935891512,0.1,0.2,0.12,42,0,58,450,53.999999999999616,0.13533011198691222,0.0,0.0
127,0.14435482315508658,baseline,0.9913862197001818,20.20967524171212,0.010066985390213824,0.15801130255867282,0.1,0.2,0.12,42,0,58,460,55.19999999999959,0.12398776403165325,0.0,0.0
127,0.14092399922110546,baseline,0.9915689094495982,19.729359890954765,0.009735900555163803,0.15378320083189911,0.1,0.2,0.12,42,0,58,470,56.399999999999565,0.11341952508745963,0.0,0.0
127,0.13757812934205432,baseline,0.9917485694021867,19.260938107887604,0.009476216469165766,0.14966022680259028,0.1,0.2,0.12,42,0,58,480,57.59999999999954,0.10315879067622222,0.0,0.0
127,0.13428805762114074,baseline,0.9918924398649608,18.800328066959704,0.00917957400539334,0.14606456421822156,0.1,0.2,0.12,42,0,58,490,58.799999999999514,0.09470180121321052,0.0,0.0
127,0.13108664699274394,baseline,0.9920409310409937,18.352130578984152,0.008863420327444369,0.14243560513083925,0.1,0.2,0.12,42,0,58,500,59.99999999999949,0.08826003857480316,0.0,0.0
