condition,entropy,totalFlux,maxFluxAbs,mass,avgRho,maxRho,rhoMaxId,activeCount,vortNorm_global,vortNorm_global_ema,step,t,param_dt,param_c_press,param_rng_seed,param_damping
damping=0.05,0.9854508076320743,2.352361298923141,0.06742609035440467,41.52234521947935,0.2965881801391382,0.6366022805087206,132,128,0.0,0.0,300,36.0,0.12,0.1,42,0.05
damping=0.1,0.9852595078209134,1.8321844089767678,0.028939846650431658,37.264194906776424,0.2661728207626887,0.5429675712250497,132,128,0.0,0.0,300,36.0,0.12,0.1,42,0.1
damping=0.15,0.985404474859425,1.4988389058849023,0.020898116098068933,33.43244561595941,0.23880318297113864,0.45722212241491383,132,127,0.0,0.0,300,36.0,0.12,0.1,42,0.15
damping=0.2,0.9857352346713806,1.3110328885308449,0.023896309369775808,29.992099091172364,0.21422927922265975,0.38200282296201715,132,127,0.0,0.0,300,36.0,0.12,0.1,42,0.2
damping=0.25,0.986131303261622,1.1774120547698133,0.02466612607461071,26.911591045569203,0.1922256503254943,0.31800020796089645,132,127,0.0,0.0,300,36.0,0.12,0.1,42,0.25
damping=0.3,0.9864674923183816,1.047011652436651,0.021997974044784943,24.15136497559272,0.17250974982566228,0.2646809453890926,132,127,0.0,0.0,300,36.0,0.12,0.1,42,0.3
damping=0.4,0.9869248255202503,0.8093699973312609,0.013278403809174716,19.460145060968408,0.13900103614977435,0.18585251549729026,132,127,0.0,0.0,300,36.0,0.12,0.1,42,0.4
damping=0.5,0.9871734895438007,0.6069666757238704,0.009656974456987037,15.68201319744857,0.1120143799817755,0.14643688247267497,43,118,0.0,0.0,300,36.0,0.12,0.1,42,0.5
