activeCount,avgRho,condition,entropy,mass,maxFluxAbs,maxRho,param_c_press,param_damping,param_dt,param_rng_seed,rep,rhoMaxId,step,t,totalFlux,vortNorm_global,vortNorm_global_ema
1,0.355670233082243,c_press=0.01,0.0011753177791925828,49.79383263151402,0.020961189533678096,49.76638527814857,0.01,0.2,0.12,42,0,1,5,0.6,0.1445019379755036,0.0,0.0
1,0.35490207509345445,c_press=0.01,0.003231972316469302,49.68629051308362,0.030131164616752158,49.60380517904384,0.01,0.2,0.12,42,0,1,10,1.2000000000000002,0.222701682317948,0.0,0.0
1,0.3541357436576643,c_press=0.01,0.005751914688788708,49.579004112073,0.036377498981093374,49.4264880284536,0.01,0.2,0.12,42,0,1,15,1.8000000000000007,0.29377225398663276,0.0,0.0
1,0.35337072232857925,c_press=0.01,0.008528220143522015,49.47190112600109,0.038374709660896685,49.241973817747805,0.01,0.2,0.12,42,0,1,20,2.4000000000000012,0.3368401481047528,0.0,0.0
1,0.3526069378814714,c_press=0.01,0.011502185278521966,49.364971303405994,0.04095846434038153,49.05313582147603,0.01,0.2,0.12,42,0,1,25,3.0000000000000018,0.3933944468584226,0.0,0.0
1,0.35183109089685466,c_press=0.01,0.014498791740117012,49.25635272555965,0.041106507216202015,48.86250994038763,0.01,0.2,0.12,42,0,1,30,3.6000000000000023,0.42110034412670094,0.0,0.0
1,0.3510421299954356,c_press=0.01,0.017502421288509998,49.145898199360985,0.04260856732856907,48.67039028916021,0.01,0.2,0.12,42,0,1,35,4.200000000000003,0.4669785975327987,0.0,0.0
1,0.3502498107261164,c_press=0.01,0.020512986059629985,49.034973501656296,0.04220053433687314,48.477976373132265,0.01,0.2,0.12,42,0,1,40,4.800000000000003,0.4811455268779256,0.0,0.0
1,0.34947818638119543,c_press=0.01,0.02369453239573401,48.92694609336736,0.043474713863335325,48.28486340371788,0.01,0.2,0.12,42,0,1,45,5.400000000000004,0.5166988244533566,0.0,0.0
1,0.3487216797991037,c_press=0.01,0.026952319967912926,48.82103517187451,0.0427463582394509,48.09187550220701,0.01,0.2,0.12,42,0,1,50,6.000000000000004,0.5201842875869439,0.0,0.0
2,0.34796672259768535,c_press=0.01,0.030220537173061755,48.71534116367595,0.044142138083596544,47.89839427970035,0.01,0.2,0.12,42,0,1,55,6.600000000000005,0.5481300981926066,0.0,0.0
3,0.34721384062931293,c_press=0.01,0.0334689687244367,48.60993768810381,0.04314337865230055,47.7051484804022,0.01,0.2,0.12,42,0,1,60,7.2000000000000055,0.5455256023446389,0.0,0.0
3,0.3464351061214209,c_press=0.01,0.03657152617067725,48.50091485699893,0.044754078921503036,47.51145712235314,0.01,0.2,0.12,42,0,1,65,7.800000000000006,0.570271817859959,0.0,0.0
3,0.3456372326761948,c_press=0.01,0.0395408392153831,48.38921257466727,0.043506519627304646,47.318033100887774,0.01,0.2,0.12,42,0,1,70,8.400000000000004,0.5658311445908832,0.0,0.0
3,0.3448381210032183,c_press=0.01,0.042512311107432185,48.27733694045057,0.045341295232610476,47.12417301225355,0.01,0.2,0.12,42,0,1,75,9.0,0.5905280066738654,0.0,0.0
3,0.34407133849543475,c_press=0.01,0.04564843109790873,48.16998738936086,0.04396209663118298,46.93059356329846,0.01,0.2,0.12,42,0,1,80,9.599999999999996,0.5858417142702109,0.0,0.0
3,0.3433263193556663,c_press=0.01,0.04891533171610628,48.06568470979329,0.04591314262545956,46.73657826838389,0.01,0.2,0.12,42,0,1,85,10.199999999999992,0.6104393747863526,0.0,0.0
3,0.34258288859682445,c_press=0.01,0.05216874853466656,47.96160440355543,0.04450836259606242,46.54285191691039,0.01,0.2,0.12,42,0,1,90,10.799999999999988,0.604641138145257,0.0,0.0
3,0.34184150234399957,c_press=0.01,0.055442876321857536,47.85781032815994,0.04647542405003407,46.34868725231903,0.01,0.2,0.12,42,0,1,95,11.399999999999984,0.6289727914894335,0.0,0.0
3,0.34106635732351664,c_press=0.01,0.058519950167240695,47.74929002529233,0.04504717874032187,46.15481828312136,0.01,0.2,0.12,42,0,1,100,11.99999999999998,0.6224575406066751,0.0,0.0
3,0.34026582228804764,c_press=0.01,0.06147794050495711,47.63721512032667,0.047031415936659,45.96050776656627,0.01,0.2,0.12,42,0,1,105,12.599999999999977,0.6472362611223569,0.0,0.0
3,0.33946398767444436,c_press=0.01,0.06441646385211469,47.52495827442221,0.045580782875485185,45.76649916951287,0.01,0.2,0.12,42,0,1,110,13.199999999999973,0.6409408649401626,0.0,0.0
3,0.3387026591045726,c_press=0.01,0.06758810114773804,47.41837227464016,0.04758270087002005,45.57204546298255,0.01,0.2,0.12,42,0,1,115,13.799999999999969,0.6659659692109485,0.0,0.0
3,0.3379689857057234,c_press=0.01,0.07088950580339363,47.31565799880128,0.04611013042642371,45.377899611505086,0.01,0.2,0.12,42,0,1,120,14.399999999999965,0.6585061958435581,0.0,0.0
